SampleID	source	taxon	count
SYN017.E0101	modern calculus	Tannerella forsythia	1
SYN017.E0101	modern calculus	Porphyromonas gingivalis	2
SYN017.E0101	modern calculus	Streptococcus oralis	1
SYN017.E0101	plaque	Streptococcus gordonii	1
SYN017.E0101	plaque	Lacticaseibacillus paracasei	1
SYN017.E0101	plaque	Parvimonas micra	3
SYN017.E0101	plaque	Schaalia odontolytica	1
SYN017.E0101	plaque	Fusobacterium nucleatum	31
SYN017.E0101	plaque	Bacteroides zoogleoformans	9
SYN017.E0101	plaque	Prevotella enoeca	4
SYN017.E0101	plaque	Prevotella intermedia	34
SYN017.E0101	plaque	Prevotella fusca	3
SYN017.E0101	plaque	Prevotella denticola	110
SYN017.E0101	plaque	Prevotella oris	30
SYN017.E0101	plaque	Streptococcus oralis	5
SYN017.E0101	plaque	Prevotella melaninogenica	1
SYN017.E0101	plaque	Veillonella parvula	126
SYN017.E0101	plaque	Streptococcus australis	1
SYN017.E0101	plaque	Veillonella dispar	2
SYN017.E0101	plaque	Streptococcus sp. HSISS1	1
SYN017.E0101	saliva	Streptococcus equinus	1
SYN017.E0101	saliva	Streptococcus sp. oral taxon 431	10
SYN017.E0101	saliva	Streptococcus anginosus	40
SYN017.E0101	saliva	Streptococcus salivarius	30
SYN017.E0101	saliva	Streptococcus cristatus	9
