sample	genus	count	rel_abund
JAE008.A0101	Ornithinimicrobium	2482	7.92777813285621e-5
JAE008.A0101	Ornithobacterium	535	1.7088482276704564e-5
JAE008.A0101	Orrella	515	1.644966050935112e-5
JAE008.A0101	Oryzomicrobium	411	1.3127787319113225e-5
JAE008.A0101	Ottowia	9983355	0.31887922426084087
JAE008.A0101	Paludibacter	1003	3.20369116327751e-5
JAE008.A0101	Pandoraea	1049	3.350620169768801e-5
JAE008.A0101	Parabacteroides	935	2.9864917623773395e-5
JAE008.A0101	Paracoccus	432	1.3798550174834338e-5
JAE008.A0101	Paraoerskovia	622	1.9867356964692033e-5
JAE008.A0101	Paraprevotella	777	2.4818225661681207e-5
JAE008.A0101	Parvimonas	37842	0.0012087146660094469
JAE008.A0101	Pasteurella	1013	3.235632251645182e-5
JAE008.A0101	Paucibacter	629	2.0090944583265737e-5
JAE008.A0101	Pauljensenia	15005	4.7927603095691953e-4
JAE008.A0101	Pedococcus	570	1.8206420369573086e-5
JAE008.A0101	Petrimonas	447	1.427766650034942e-5
JAE008.A0101	Phocaeicola	1856	5.928266001039938e-5
JAE008.A0101	Phycicoccus	1586	5.065856615112792e-5
JAE008.A0101	Phytohabitans	823	2.628751572659412e-5
JAE008.A0101	Pigmentiphaga	474	1.5140075886276566e-5
JAE008.A0101	Pimelobacter	416	1.3287492760951585e-5
JAE008.A0101	Polaromonas	2410	7.697802296608972e-5
JAE008.A0101	Porphyromonas	23504	7.507433409937646e-4
JAE008.A0101	Prevotella	157054	0.00501647569249637
JAE008.A0101	Propionibacterium	8277	2.643763884192218e-4
JAE008.A0101	Propioniciclava	1315	4.2002531203488784e-5
JAE008.A0101	Protaetiibacter	401	1.2808376435436504e-5
JAE008.A0101	Proteiniphilum	437	1.3958255616672698e-5
JAE008.A0101	Providencia	402	1.2840317523804176e-5
JAE008.A0101	Pseudactinotalea	1187	3.791407189242676e-5
JAE008.A0101	Pseudarthrobacter	735	2.3476699950238978e-5
JAE008.A0101	Pseudoleptotrichia	21037	6.719446759907176e-4
JAE008.A0101	Pseudomonas	9758	3.1168114029174416e-4
JAE008.A0101	Pseudonocardia	2172	6.937604393458376e-5
JAE008.A0101	Pseudopropionibacterium	2549608	0.08143725443092367
JAE008.A0101	Pulveribacter	1360	4.343988018003403e-5
JAE008.A0101	Pusillimonas	1349	4.3088528207989634e-5
JAE008.A0101	Pyxidicoccus	352	1.1243263105420572e-5
JAE008.A0101	Raineyella	954	3.0471798302759164e-5
JAE008.A0101	Ralstonia	2812	8.981834048989389e-5
JAE008.A0101	Ramlibacter	2686	8.57937633555672e-5
JAE008.A0101	Rathayibacter	364	1.1626556165832637e-5
JAE008.A0101	Rhizobacter	1229	3.925559760386899e-5
JAE008.A0101	Rhizobium	363	1.1594615077464965e-5
JAE008.A0101	Rhodococcus	998	3.1877206190936734e-5
JAE008.A0101	Rhodoferax	7780	2.485016675004888e-4
JAE008.A0101	Rhodopseudomonas	793	2.532928307556396e-5
JAE008.A0101	Riemerella	1612	5.1489034448687393e-5
JAE008.A0101	Rodentibacter	753	2.4051639540857075e-5
JAE008.A0101	Roseateles	450	1.4373489765452436e-5
JAE008.A0101	Roseburia	624	1.9931239141427377e-5
JAE008.A0101	Rothia	1269283	0.04054228046658392
JAE008.A0101	Ruania	614	1.9611828257750656e-5
JAE008.A0101	Rubrivivax	466	1.488454717933519e-5
JAE008.A0101	Rugosibacter	335	1.0700264603170147e-5
JAE008.A0101	Ruminococcus	338	1.0796087868273163e-5
JAE008.A0101	Saccharothrix	962	3.072732700970054e-5
JAE008.A0101	Salinibacterium	322	1.0285030454390409e-5
JAE008.A0101	Salinispora	327	1.044473589622877e-5
JAE008.A0101	Salmonella	1046	3.341037843258499e-5
JAE008.A0101	Sanguibacter	1721	5.497061308076365e-5
JAE008.A0101	Schaalia	122551	0.003914412320546581
JAE008.A0101	Schlegelella	749	2.3923875187386386e-5
JAE008.A0101	Sebaldella	887	2.8331745382125133e-5
JAE008.A0101	Selenomonas	114666	0.003662556838767487
JAE008.A0101	Serinicoccus	2353	7.515738092913241e-5
JAE008.A0101	Serpentinomonas	2784	8.892399001559907e-5
JAE008.A0101	Simonsiella	369	1.1786261607670997e-5
JAE008.A0101	Simplicispira	930	2.9705212181935034e-5
JAE008.A0101	Sinimarinibacterium	861	2.750127708456566e-5
JAE008.A0101	Sinomonas	1113	3.555043135321902e-5
JAE008.A0101	Sinorhizobium	334	1.0668323514802475e-5
JAE008.A0101	Slackia	723	2.3093406889826913e-5
JAE008.A0101	Sneathia	373	1.1914025961141685e-5
JAE008.A0101	Sodaliphilus	822	2.625557463822645e-5
JAE008.A0101	Sorangium	1153	3.6828074887925905e-5
JAE008.A0101	Sphaerotilus	852	2.721380728925661e-5
JAE008.A0101	Stackebrandtia	429	1.3702726909731322e-5
JAE008.A0101	Stenotrophomonas	1597	5.100991812317231e-5
JAE008.A0101	Sterolibacterium	441	1.4086019970143386e-5
JAE008.A0101	Streptacidiphilus	1225	3.91278332503983e-5
JAE008.A0101	Streptobacillus	350	1.1179380928685228e-5
JAE008.A0101	Streptococcus	2357469	0.07530012565304753
JAE008.A0101	Streptomonospora	594	1.8973006490397215e-5
JAE008.A0101	Streptomyces	20303	6.484999171288463e-4
JAE008.A0101	Streptosporangium	948	3.028015177255313e-5
JAE008.A0101	Sulfuriferula	343	1.0955793310111524e-5
JAE008.A0101	Sulfuritalea	413	1.3191669495848569e-5
JAE008.A0101	Sulfuritortus	560	1.7887009485896365e-5
JAE008.A0101	Tannerella	422371	0.013490989434942023
JAE008.A0101	Tessaracoccus	13995	4.4701553170557073e-4
JAE008.A0101	Tetrasphaera	453	1.4469313030555453e-5
JAE008.A0101	Thauera	1239	3.957500848754571e-5
JAE008.A0101	Thermanaerovibrio	421	1.3447198202789945e-5
JAE008.A0101	Thermobispora	458	1.4629018472393813e-5
JAE008.A0101	Thermochromatium	339	1.0828028956640835e-5
JAE008.A0101	Thermomonospora	437	1.3958255616672698e-5
JAE008.A0101	Thiomonas	1521	4.8582395407229233e-5
JAE008.A0101	Treponema	397415	0.0126938676336384
JAE008.A0101	Trueperella	963	3.0759268098068215e-5
JAE008.A0101	Tsukamurella	910	2.9066390414581593e-5
JAE008.A0101	Variovorax	7619	2.4335915227329357e-4
JAE008.A0101	Veillonella	56696	0.0018109319460935362
JAE008.A0101	Verminephrobacter	1382	4.4142584124122815e-5
JAE008.A0101	Vitreoscilla	618	1.9739592611221344e-5
JAE008.A0101	Vogesella	456	1.4565136295658469e-5
JAE008.A0101	Winkia	932	2.976909435867038e-5
JAE008.A0101	Xanthomonas	7082	2.2620678781985366e-4
JAE008.A0101	Xylanimicrobium	617	1.9707651522853672e-5
JAE008.A0101	Xylanimonas	1438	4.593128507271245e-5
JAE008.A0101	Xylella	329	1.0508618072964115e-5
JAE008.A0101	Xylophilus	944	3.0152387419082443e-5
JAE008.A0101	Yimella	481	1.536366350485027e-5
JAE009.A0101	Abiotrophia	142897	0.0043698335342866965
JAE009.A0101	Achromobacter	2544	7.779629041355212e-5
JAE009.A0101	Acidipropionibacterium	3648	1.1155694474396152e-4
JAE009.A0101	Acidovorax	15928	4.8708306356409515e-4
JAE009.A0101	Actinobacillus	890	2.7216469523609034e-5
JAE009.A0101	Actinobaculum	624	1.908210896936184e-5
JAE009.A0101	Actinocatenispora	439	1.3424752944791423e-5
JAE009.A0101	Actinomadura	1463	4.473898304835957e-5
JAE009.A0101	Actinomyces	6366389	0.1946861035886964
JAE009.A0101	Actinoplanes	1475	4.510594668238576e-5
JAE009.A0101	Actinopolymorpha	380	1.1620515077495992e-5
JAE009.A0101	Actinopolyspora	355	1.0856007506608098e-5
JAE009.A0101	Actinotalea	882	2.6971827100924906e-5
JAE009.A0101	Actinotignum	358	1.0947748415114645e-5
JAE009.A0101	Aeromicrobium	719	2.1987237738735837e-5
JAE009.A0101	Aeromonas	381	1.1651095380331507e-5
JAE009.A0101	Aggregatibacter	130740	0.003998068792715331
JAE009.A0101	Agrococcus	333	1.0183240844226751e-5
JAE009.A0101	Agromyces	445	1.3608234761804517e-5
JAE009.A0101	Alcaligenes	768	2.348567257767611e-5
JAE009.A0101	Alicycliphilus	2607	7.972284949218961e-5
JAE009.A0101	Alistipes	2571	7.862195859011103e-5
JAE009.A0101	Allokutzneria	337	1.0305562055568813e-5
JAE009.A0101	Alloprevotella	537	1.6421622622671967e-5
JAE009.A0101	Alysiella	402	1.229328173987734e-5
JAE009.A0101	Aminipila	1425	4.357693154060997e-5
JAE009.A0101	Aminobacterium	531	1.6238140805658873e-5
JAE009.A0101	Aminomonas	1261	3.8561761875585385e-5
JAE009.A0101	Amycolatopsis	1165	3.562605280337587e-5
JAE009.A0101	Aquabacterium	723	2.21095589500779e-5
JAE009.A0101	Aquaspirillum	338	1.033614235840433e-5
JAE009.A0101	Arabia	395	1.2079219620028729e-5
JAE009.A0101	Archangium	342	1.0458463569746392e-5
JAE009.A0101	Arsenicicoccus	704	2.15285331962031e-5
JAE009.A0101	Arthrobacter	3009	9.201613123206694e-5
JAE009.A0101	Auraticoccus	609	1.8623404426829104e-5
JAE009.A0101	Austwickia	505	1.5443052931935464e-5
JAE009.A0101	Azoarcus	1086	3.321020887937012e-5
JAE009.A0101	Azospira	386	1.1803996894509086e-5
JAE009.A0101	Bacteroides	50245	0.0015365073159704897
JAE009.A0101	Baekduia	367	1.1222971140634286e-5
JAE009.A0101	Barnesiella	608	1.8592824123993587e-5
JAE009.A0101	Bergeyella	1613	4.932602847368693e-5
JAE009.A0101	Berryella	547	1.6727425651027125e-5
JAE009.A0101	Beutenbergia	680	2.0794605928150724e-5
JAE009.A0101	Bifidobacterium	1914	5.853069962717718e-5
JAE009.A0101	Blastococcus	435	1.330243173344936e-5
JAE009.A0101	Blattabacterium	463	1.41586802128438e-5
JAE009.A0101	Bordetella	2432	7.437129649597435e-5
JAE009.A0101	Brachybacterium	4677	1.4302407636170725e-4
JAE009.A0101	Brevibacterium	2464	7.534986618671086e-5
JAE009.A0101	Brevilactibacter	1115	3.4097037661600085e-5
JAE009.A0101	Bulleidia	951	2.9081867996575496e-5
JAE009.A0101	Burkholderia	895	2.7369371037786614e-5
JAE009.A0101	Butyrivibrio	489	1.4953768086567211e-5
JAE009.A0101	Campylobacter	357870	0.010943772975746028
JAE009.A0101	Candidatus	39009	0.0011929070333106346
JAE009.A0101	Capnocytophaga	992680	0.030356455018759793
JAE009.A0101	Cardiobacterium	587263	0.017958680384093498
JAE009.A0101	Castellaniella	503	1.538189232626443e-5
JAE009.A0101	Catenulispora	484	1.4800866572389632e-5
JAE009.A0101	Cellulomonas	6134	1.875795775930537e-4
JAE009.A0101	Cellulosimicrobium	1140	3.4861545232487974e-5
JAE009.A0101	Cereibacter	471	1.4403322635527928e-5
JAE009.A0101	Citricoccus	458	1.4005778698666221e-5
JAE009.A0101	Clavibacter	987	3.0182758898654063e-5
JAE009.A0101	Cloacibacillus	828	2.5320490747807054e-5
JAE009.A0101	Cloacibacterium	341	1.0427883266910877e-5
JAE009.A0101	Clostridioides	840	2.5687454381833245e-5
JAE009.A0101	Clostridium	852	2.6054418015859433e-5
JAE009.A0101	Collinsella	1170	3.577895431755345e-5
JAE009.A0101	Comamonas	13419	4.103570837497861e-4
JAE009.A0101	Conchiformibius	596	1.82258604899674e-5
JAE009.A0101	Corallococcus	340	1.0397302964075362e-5
JAE009.A0101	Coriobacterium	561	1.7155549890724346e-5
JAE009.A0101	Corynebacterium	6126334	0.18734514899151666
JAE009.A0101	Cupriavidus	2893	8.846881610314712e-5
JAE009.A0101	Curtobacterium	367	1.1222971140634286e-5
JAE009.A0101	Curvibacter	825	2.5228749839300507e-5
JAE009.A0101	Cutibacterium	1362	4.1650372461972474e-5
JAE009.A0101	Dehalogenimonas	402	1.229328173987734e-5
JAE009.A0101	Delftia	983	3.0060437687312e-5
JAE009.A0101	Dermacoccus	818	2.5014687719451897e-5
JAE009.A0101	Desulfobulbus	653960	0.019998294842313892
JAE009.A0101	Desulfomicrobium	3699	1.1311654018857282e-4
JAE009.A0101	Desulfovibrio	4883	1.493236187458235e-4
JAE009.A0101	Dialister	1504	4.5992775464615714e-5
JAE009.A0101	Diaphorobacter	3465	1.0596074932506213e-4
JAE009.A0101	Dietzia	342	1.0458463569746392e-5
JAE009.A0101	Duncaniella	347	1.0611365083923971e-5
JAE009.A0101	Eggerthella	736	2.2507102886939606e-5
JAE009.A0101	Eikenella	334848	0.010239753243866783
JAE009.A0101	Enterocloster	373	1.1406452957647382e-5
JAE009.A0101	Escherichia	431	1.3180110522107295e-5
JAE009.A0101	Faecalibacterium	1091	3.33631103935477e-5
JAE009.A0101	Filifactor	37651	0.0011513789820600043
JAE009.A0101	Finegoldia	501	1.53207317205934e-5
JAE009.A0101	Flaviflexus	1429	4.3699252751952034e-5
JAE009.A0101	Flavonifractor	365	1.1161810534963256e-5
JAE009.A0101	Frankia	1121	3.428051947861318e-5
JAE009.A0101	Fretibacterium	293817	0.008985012838222737
JAE009.A0101	Friedmanniella	446	1.3638815064640032e-5
JAE009.A0101	Frigoribacterium	415	1.2690825676739044e-5
JAE009.A0101	Frondihabitans	352	1.076426659810155e-5
JAE009.A0101	Fusobacterium	161799	0.004947862418483616
JAE009.A0101	Gardnerella	629	1.923501048353942e-5
JAE009.A0101	Gemella	16108	4.92587518074488e-4
JAE009.A0101	Geobacter	412	1.2599084768232497e-5
JAE009.A0101	Geodermatophilus	410	1.2537924162561465e-5
JAE009.A0101	Georgenia	4859	1.4858969147777112e-4
JAE009.A0101	Glutamicibacter	333	1.0183240844226751e-5
JAE009.A0101	Gordonia	376	1.1498193866153929e-5
JAE009.A0101	Gordonibacter	706	2.1589693801874133e-5
JAE009.A0101	Haemophilus	94174	0.002879869439231862
JAE009.A0101	Haloactinobacterium	1520	4.648206030998397e-5
JAE009.A0101	Herbaspirillum	342	1.0458463569746392e-5
JAE009.A0101	Histophilus	630	1.9265590786374932e-5
JAE009.A0101	Homo	34137	0.0010439197978960018
JAE009.A0101	Hydrogenophaga	9875	3.019804905007182e-4
JAE009.A0101	Hylemonella	1180	3.6084757345908604e-5
JAE009.A0101	Inhella	672	2.0549963505466596e-5
JAE009.A0101	Intrasporangium	530	1.6207560502823356e-5
JAE009.A0101	Isoptericola	1457	4.455550123134648e-5
JAE009.A0101	Janibacter	991	3.0305080109996126e-5
JAE009.A0101	Jiangella	990	3.027449980716061e-5
JAE009.A0101	Jonquetella	1385	4.2353719427189337e-5
JAE009.A0101	Kineococcus	611	1.8684565032500134e-5
JAE009.A0101	Kingella	35183	0.0010759067946619512
JAE009.A0101	Kinneretia	729	2.2293040767090995e-5
JAE009.A0101	Kitasatospora	1151	3.519792856367865e-5
JAE009.A0101	Kocuria	2869	8.773488883509474e-5
JAE009.A0101	Kribbella	340	1.0397302964075362e-5
JAE009.A0101	Kutzneria	536	1.639104231983645e-5
JAE009.A0101	Kytococcus	811	2.480062559960329e-5
JAE009.A0101	Lachnoanaerobaculum	4491	1.3733614003430132e-4
JAE009.A0101	Lachnoclostridium	361	1.1039489323621192e-5
JAE009.A0101	Lacrimispora	549	1.6788586256698158e-5
JAE009.A0101	Laribacter	375	1.1467613563318414e-5
JAE009.A0101	Lautropia	1218555	0.037263780921731916
JAE009.A0101	Lawsonella	408	1.2476763556890433e-5
JAE009.A0101	Leifsonia	1128	3.4494581598461786e-5
JAE009.A0101	Leptothrix	635	1.9418492300552513e-5
JAE009.A0101	Leptotrichia	157545	0.004817773810221332
JAE009.A0101	Leucobacter	406	1.2415602951219401e-5
JAE009.A0101	Limnohabitans	2145	6.559474958218133e-5
JAE009.A0101	Luteimicrobium	711	2.174259531605171e-5
JAE009.A0101	Luteipulveratus	420	1.2843727190916623e-5
JAE009.A0101	Lysinimonas	373	1.1406452957647382e-5
JAE009.A0101	Lysobacter	390	1.192631810585115e-5
JAE009.A0101	Mageeibacillus	355	1.0856007506608098e-5
JAE009.A0101	Mannheimia	416	1.2721405979574559e-5
JAE009.A0101	Marmoricola	367	1.1222971140634286e-5
JAE009.A0101	Massilia	343	1.0489043872581909e-5
JAE009.A0101	Megasphaera	333	1.0183240844226751e-5
JAE009.A0101	Melaminivora	1779	5.4402358744382554e-5
JAE009.A0101	Methanobrevibacter	16859	5.155533255039603e-4
JAE009.A0101	Methylibium	380	1.1620515077495992e-5
JAE009.A0101	Microbacterium	4085	1.249205370830819e-4
JAE009.A0101	Micrococcus	889	2.7185889220773517e-5
JAE009.A0101	Microlunatus	1027	3.1405971012074696e-5
JAE009.A0101	Micromonospora	775	2.369973469752472e-5
JAE009.A0101	Micropruina	479	1.4647965058212053e-5
JAE009.A0101	Microterricola	501	1.53207317205934e-5
JAE009.A0101	Miniimonas	1001	3.061088313835128e-5
JAE009.A0101	Mobilicoccus	562	1.7186130193559863e-5
JAE009.A0101	Mobiluncus	607	1.856224382115807e-5
JAE009.A0101	Modestobacter	484	1.4800866572389632e-5
JAE009.A0101	Mogibacterium	13500	4.128340882794629e-4
JAE009.A0101	Murdochiella	1511	4.620683758446433e-5
JAE009.A0101	Muribaculum	373	1.1406452957647382e-5
JAE009.A0101	Mycobacterium	388	1.1865157500180118e-5
JAE009.A0101	Mycobacteroides	377	1.1528774168989444e-5
JAE009.A0101	Mycolicibacterium	732	2.2384781675597542e-5
JAE009.A0101	Mycoplasma	503	1.538189232626443e-5
JAE009.A0101	Nakamurella	419	1.2813146888081106e-5
JAE009.A0101	Ndongobacter	389	1.1895737803015633e-5
JAE009.A0101	Neisseria	1370757	0.04191816417390309
JAE009.A0101	Nocardia	3019	9.23219342604221e-5
JAE009.A0101	Nocardioides	4027	1.23146879518622e-4
JAE009.A0101	Nocardiopsis	1273	3.892872550961157e-5
JAE009.A0101	Nonomuraea	1141	3.4892125535323494e-5
JAE009.A0101	Odoribacter	728	2.2262460464255478e-5
JAE009.A0101	Oerskovia	587	1.7950637764447755e-5
JAE009.A0101	Olsenella	1082293	0.033096847696758865
JAE009.A0101	Ornithinimicrobium	2395	7.323982529106026e-5
JAE009.A0101	Orrella	393	1.2018059014357697e-5
JAE009.A0101	Ottowia	1431069	0.043762523398518716
JAE009.A0101	Paludibacter	500	1.5290151417757884e-5
JAE009.A0101	Pandoraea	362	1.1070069626456707e-5
JAE009.A0101	Parabacteroides	887	2.7124728615102487e-5
JAE009.A0101	Paraoerskovia	513	1.5687695354619588e-5
JAE009.A0101	Paraprevotella	605	1.850108321548704e-5
JAE009.A0101	Parolsenella	1638	5.009053604457483e-5
JAE009.A0101	Parvimonas	19427	5.940835431855648e-4
JAE009.A0101	Pasteurella	1010	3.088610586387093e-5
JAE009.A0101	Paucibacter	658	2.0121839265769375e-5
JAE009.A0101	Pauljensenia	63748	0.0019494331451584592
JAE009.A0101	Pedococcus	426	1.3027209007929717e-5
JAE009.A0101	Petrimonas	353	1.0794846900937066e-5
JAE009.A0101	Phocaeicola	2478	7.577799042640807e-5
JAE009.A0101	Phycicoccus	1364	4.171153306764351e-5
JAE009.A0101	Phytohabitans	740	2.262942409828167e-5
JAE009.A0101	Pigmentiphaga	489	1.4953768086567211e-5
JAE009.A0101	Pimelobacter	338	1.033614235840433e-5
JAE009.A0101	Polaromonas	2865	8.761256762375268e-5
JAE009.A0101	Porphyromonas	615407	0.018819332427096252
JAE009.A0101	Prevotella	118203	0.0036146835360664703
JAE009.A0101	Propionibacterium	7669	2.3452034244557043e-4
JAE009.A0101	Propioniciclava	961	2.9387671024930654e-5
JAE009.A0101	Protaetiibacter	428	1.3088369613600748e-5
JAE009.A0101	Pseudactinotalea	984	3.0091017990147516e-5
JAE009.A0101	Pseudoleptotrichia	2865	8.761256762375268e-5
JAE009.A0101	Pseudomonas	4818	1.4733589906151497e-4
JAE009.A0101	Pseudonocardia	1609	4.920370726234487e-5
JAE009.A0101	Pseudopropionibacterium	3947146	0.12070492001599473
JAE009.A0101	Psychromicrobium	408	1.2476763556890433e-5
JAE009.A0101	Pulveribacter	1941	5.935636780373611e-5
JAE009.A0101	Raineyella	655	2.0030098357262828e-5
JAE009.A0101	Ralstonia	1143	3.495328614099452e-5
JAE009.A0101	Ramlibacter	2322	7.100746318406762e-5
JAE009.A0101	Rhizobacter	913	2.7919816488825896e-5
JAE009.A0101	Rhizobium	356	1.0886587809443613e-5
JAE009.A0101	Rhodococcus	437	1.3363592339120391e-5
JAE009.A0101	Rhodoferax	9159	2.8008499367048893e-4
JAE009.A0101	Rhodopseudomonas	546	1.6696845348191608e-5
JAE009.A0101	Riemerella	935	2.8592583151207244e-5
JAE009.A0101	Rodentibacter	800	2.4464242268412615e-5
JAE009.A0101	Roseateles	694	2.1222730167847942e-5
JAE009.A0101	Roseburia	1148	3.51061876551721e-5
JAE009.A0101	Rothia	1178132	0.03602763334021186
JAE009.A0101	Ruania	546	1.6696845348191608e-5
JAE009.A0101	Rubrivivax	646	1.9754875631743187e-5
JAE009.A0101	Saccharopolyspora	674	2.0611124111137627e-5
JAE009.A0101	Saccharothrix	984	3.0091017990147516e-5
JAE009.A0101	Salmonella	436	1.3333012036284874e-5
JAE009.A0101	Sanguibacter	1227	3.752203157917785e-5
JAE009.A0101	Schaalia	415595	0.012709020956926175
JAE009.A0101	Schlegelella	833	2.5473392261984635e-5
JAE009.A0101	Selenomonas	169891	0.005195318229028609
JAE009.A0101	Serinicoccus	1320	4.036599974288081e-5
JAE009.A0101	Serpentinomonas	3395	1.0382012812657603e-4
JAE009.A0101	Serratia	504	1.5412472629099947e-5
JAE009.A0101	Simonsiella	369	1.1284131746305318e-5
JAE009.A0101	Simplicispira	1357	4.1497470947794894e-5
JAE009.A0101	Sinomonas	985	3.0121598292983032e-5
JAE009.A0101	Slackia	597	1.8256440792802913e-5
JAE009.A0101	Sodaliphilus	576	1.761425443325708e-5
JAE009.A0101	Sorangium	1270	3.8836984601105026e-5
JAE009.A0101	Sphaerotilus	786	2.4036118028715394e-5
JAE009.A0101	Stackebrandtia	450	1.3761136275982096e-5
JAE009.A0101	Stenotrophomonas	873	2.6696604375405265e-5
JAE009.A0101	Sterolibacterium	332	1.0152660541391234e-5
JAE009.A0101	Streptacidiphilus	473	1.4464483241198958e-5
JAE009.A0101	Streptococcus	3053414	0.09337432480220355
JAE009.A0101	Streptomonospora	570	1.7430772616243987e-5
JAE009.A0101	Streptomyces	14153	4.3280302603105464e-4
JAE009.A0101	Streptosporangium	422	1.2904887796587655e-5
JAE009.A0101	Tannerella	597868	0.01828298449566414
JAE009.A0101	Tessaracoccus	4953	1.514642399443096e-4
JAE009.A0101	Tetrasphaera	385	1.1773416591673571e-5
JAE009.A0101	Thauera	371	1.134529235197635e-5
JAE009.A0101	Thermanaerovibrio	618	1.8898627152348745e-5
JAE009.A0101	Thermobispora	440	1.3455333247626938e-5
JAE009.A0101	Thermomonospora	391	1.1956898408686665e-5
JAE009.A0101	Thermovirga	336	1.0274981752733298e-5
JAE009.A0101	Thiomonas	1422	4.348519063210342e-5
JAE009.A0101	Treponema	446424	0.01365178111304229
JAE009.A0101	Trueperella	777	2.3760895303195753e-5
JAE009.A0101	Tsukamurella	901	2.7552852854799708e-5
JAE009.A0101	Variovorax	7720	2.3607993789018174e-4
JAE009.A0101	Veillonella	6349	1.9415434270268962e-4
JAE009.A0101	Verminephrobacter	1926	5.889766326120337e-5
JAE009.A0101	Vitreoscilla	655	2.0030098357262828e-5
JAE009.A0101	Vogesella	383	1.171225598600254e-5
JAE009.A0101	Winkia	718	2.195665743590032e-5
JAE009.A0101	Xanthomonas	640	1.957139381473009e-5
JAE009.A0101	Xylanimicrobium	615	1.8806886243842198e-5
JAE009.A0101	Xylanimonas	1175	3.593185583173103e-5
JAE009.A0101	Xylophilus	1056	3.229279979430465e-5
JAE009.A0101	Yimella	362	1.1070069626456707e-5
JAE010.A0101	Abiotrophia	154885	0.004452482239084714
JAE010.A0101	Achromobacter	882	2.5354871904139957e-5
JAE010.A0101	Acidipropionibacterium	2390	6.87053785157534e-5
JAE010.A0101	Acidovorax	2357	6.775672684587061e-5
JAE010.A0101	Actinobaculum	494	1.4201028027942335e-5
JAE010.A0101	Actinomyces	5221208	0.15009417236379907
JAE010.A0101	Actinotalea	401	1.1527555140090842e-5
JAE010.A0101	Aeromonas	409	1.1757531302486669e-5
JAE010.A0101	Aggregatibacter	68189	0.001960230567201133
